"LocalityName","CongressionalDistrict","AgeRange","Gender","Reason","ApplicationType","ReceiptType","TheCount"
"HARRISONBURG CITY","6","18 to 25","F","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","5"
"HARRISONBURG CITY","6","18 to 25","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","37"
"HARRISONBURG CITY","6","18 to 25","M","6A - Military - Domestic","Federal Post Cards Application – FPCA","","1"
"HARRISONBURG CITY","6","18 to 25","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","1"
"HARRISONBURG CITY","6","18 to 25","M","6E - Military - Overseas","Federal Post Cards Application – FPCA","","1"
"HARRISONBURG CITY","6","18 to 25","M","NE - No Excuse","In Person","In Person","167"
"HARRISONBURG CITY","6","18 to 25","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","7"
"HARRISONBURG CITY","6","18 to 25","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","17"
"HARRISONBURG CITY","6","18 to 25","M","NE - No Excuse","Virginia Specific Application - SBE 701","","9"
"HARRISONBURG CITY","6","18 to 25","M","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","3"
"HARRISONBURG CITY","6","18 to 25","M","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","21"
"HARRISONBURG CITY","6","18 to 25","U","NE - No Excuse","In Person","In Person","10"
"HARRISONBURG CITY","6","18 to 25","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","2"
"HARRISONBURG CITY","6","18 to 25","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","1"
"HARRISONBURG CITY","6","18 to 25","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","2"
"HARRISONBURG CITY","6","18 to 25","U","NE - No Excuse","Virginia Specific Application - SBE 701","","1"
"HARRISONBURG CITY","6","18 to 25","U","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","2"
"HARRISONBURG CITY","6","18 to 25","X","NE - No Excuse","In Person","In Person","7"
"HARRISONBURG CITY","6","18 to 25","X","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","4"
"HARRISONBURG CITY","6","18 to 25","X","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","1"
"HARRISONBURG CITY","6","18 to 25","X","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","1"
"HARRISONBURG CITY","6","26 to 40","F","6A - Military - Domestic","Federal Post Cards Application – FPCA","","1"
"HARRISONBURG CITY","6","26 to 40","F","6B - Military - Spouse/Dependent - Domestic","Federal Post Cards Application – FPCA","","2"
"HARRISONBURG CITY","6","26 to 40","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","5"
"HARRISONBURG CITY","6","26 to 40","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","Mail","3"
"HARRISONBURG CITY","6","26 to 40","F","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","2"
"HARRISONBURG CITY","6","26 to 40","F","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","Mail","2"
"HARRISONBURG CITY","6","26 to 40","F","NE - No Excuse","In Person","In Person","429"
"HARRISONBURG CITY","6","26 to 40","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","14"
"HARRISONBURG CITY","6","26 to 40","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","10"
"HARRISONBURG CITY","6","26 to 40","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","56"
"HARRISONBURG CITY","6","26 to 40","F","NE - No Excuse","Virginia Specific Application - SBE 701","","3"
"HARRISONBURG CITY","6","26 to 40","F","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","1"
"HARRISONBURG CITY","6","26 to 40","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","14"
"HARRISONBURG CITY","6","26 to 40","M","6A - Military - Domestic","Federal Post Cards Application – FPCA","","4"
"HARRISONBURG CITY","6","26 to 40","M","6A - Military - Domestic","Federal Post Cards Application – FPCA","Mail","3"
"HARRISONBURG CITY","6","26 to 40","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","3"
"HARRISONBURG CITY","6","26 to 40","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","3"
"HARRISONBURG CITY","6","26 to 40","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","Mail","1"
"HARRISONBURG CITY","6","26 to 40","M","6E - Military - Overseas","Federal Post Cards Application – FPCA","","2"
"HARRISONBURG CITY","6","26 to 40","M","NE - No Excuse","In Person","In Person","406"
"HARRISONBURG CITY","6","26 to 40","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","17"
"HARRISONBURG CITY","6","26 to 40","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","7"
"HARRISONBURG CITY","6","26 to 40","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","50"
"HARRISONBURG CITY","6","26 to 40","M","NE - No Excuse","Virginia Specific Application - SBE 701","","3"
"HARRISONBURG CITY","6","26 to 40","M","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","2"
"HARRISONBURG CITY","6","26 to 40","M","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","12"
"HARRISONBURG CITY","6","26 to 40","U","NE - No Excuse","In Person","In Person","8"
"HARRISONBURG CITY","6","26 to 40","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","1"
"HARRISONBURG CITY","6","26 to 40","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","3"
"HARRISONBURG CITY","6","41 to 60","F","2A - Disability or Illness","Emergency Application - SBE 705","Designated Representative","1"
"HARRISONBURG CITY","6","41 to 60","F","6A - Military - Domestic","Federal Post Cards Application – FPCA","","1"
"HARRISONBURG CITY","6","41 to 60","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","4"
"HARRISONBURG CITY","6","41 to 60","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","Mail","1"
"HARRISONBURG CITY","6","41 to 60","F","NE - No Excuse","In Person","In Person","711"
"HARRISONBURG CITY","6","41 to 60","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","14"
"HARRISONBURG CITY","6","41 to 60","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","2"
"HARRISONBURG CITY","6","41 to 60","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","51"
"HARRISONBURG CITY","6","41 to 60","F","NE - No Excuse","Virginia Specific Application - SBE 701","","3"
"HARRISONBURG CITY","6","41 to 60","F","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","1"
"HARRISONBURG CITY","6","41 to 60","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","7"
"HARRISONBURG CITY","6","41 to 60","M","4A - Election Official","Business/Personal/Medical Emergency Application - SBE 705.1-705.2","In Person","1"
"HARRISONBURG CITY","6","41 to 60","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","5"
"HARRISONBURG CITY","6","41 to 60","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","Mail","3"
"HARRISONBURG CITY","6","41 to 60","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","3"
"HARRISONBURG CITY","6","41 to 60","M","NE - No Excuse","In Person","In Person","664"
"HARRISONBURG CITY","6","41 to 60","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","14"
"HARRISONBURG CITY","6","41 to 60","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","2"
"HARRISONBURG CITY","6","41 to 60","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","In Person","1"
"HARRISONBURG CITY","6","41 to 60","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","48"
"HARRISONBURG CITY","6","41 to 60","M","NE - No Excuse","Virginia Specific Application - SBE 701","","2"
"HARRISONBURG CITY","6","41 to 60","M","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","6"
"HARRISONBURG CITY","6","41 to 60","U","NE - No Excuse","In Person","In Person","8"
"HARRISONBURG CITY","6","41 to 60","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","1"
"HARRISONBURG CITY","6","41 to 60","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","2"
"HARRISONBURG CITY","6","41 to 60","X","NE - No Excuse","In Person","In Person","1"
"HARRISONBURG CITY","6","61 to 70","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","3"
"HARRISONBURG CITY","6","61 to 70","F","NE - No Excuse","In Person","In Person","537"
"HARRISONBURG CITY","6","61 to 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","9"
"HARRISONBURG CITY","6","61 to 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","7"
"HARRISONBURG CITY","6","61 to 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","49"
"HARRISONBURG CITY","6","61 to 70","F","NE - No Excuse","Virginia Specific Application - SBE 701","","1"
"HARRISONBURG CITY","6","61 to 70","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","6"
"HARRISONBURG CITY","6","61 to 70","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","1"
"HARRISONBURG CITY","6","61 to 70","M","NE - No Excuse","In Person","In Person","425"
"HARRISONBURG CITY","6","61 to 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","7"
"HARRISONBURG CITY","6","61 to 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","2"
"HARRISONBURG CITY","6","61 to 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","38"
"HARRISONBURG CITY","6","61 to 70","M","NE - No Excuse","Virginia Specific Application - SBE 701","","1"
"HARRISONBURG CITY","6","61 to 70","M","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","2"
"HARRISONBURG CITY","6","61 to 70","U","NE - No Excuse","In Person","In Person","1"
"HARRISONBURG CITY","6","61 to 70","U","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","1"
"HARRISONBURG CITY","6","Over 70","","NE - No Excuse","In Person","In Person","1"
"HARRISONBURG CITY","6","Over 70","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","1"
"HARRISONBURG CITY","6","Over 70","F","NE - No Excuse","In Person","In Person","757"
"HARRISONBURG CITY","6","Over 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","29"
"HARRISONBURG CITY","6","Over 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","10"
"HARRISONBURG CITY","6","Over 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","In Person","1"
"HARRISONBURG CITY","6","Over 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","148"
"HARRISONBURG CITY","6","Over 70","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","5"
"HARRISONBURG CITY","6","Over 70","M","2A - Disability or Illness","Emergency Application - SBE 705","Designated Representative","2"
"HARRISONBURG CITY","6","Over 70","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","1"
"HARRISONBURG CITY","6","Over 70","M","NE - No Excuse","In Person","In Person","633"
"HARRISONBURG CITY","6","Over 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","13"
"HARRISONBURG CITY","6","Over 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","9"
"HARRISONBURG CITY","6","Over 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","In Person","1"
"HARRISONBURG CITY","6","Over 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","88"
"HARRISONBURG CITY","6","Over 70","M","NE - No Excuse","Virginia Specific Application - SBE 701","","1"
"HARRISONBURG CITY","6","Over 70","M","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","8"
"HARRISONBURG CITY","6","Over 70","U","NE - No Excuse","In Person","In Person","1"
"HENRICO COUNTY","0","Over 70","F","NE - No Excuse","In Person","In Person","1"
"HENRICO COUNTY","1","18 to 25","F","6A - Military - Domestic","Federal Post Cards Application – FPCA","","3"
"HENRICO COUNTY","1","18 to 25","F","6A - Military - Domestic","Federal Post Cards Application – FPCA","Drop Off","1"
"HENRICO COUNTY","1","18 to 25","F","6A - Military - Domestic","Federal Post Cards Application – FPCA","Mail","3"
"HENRICO COUNTY","1","18 to 25","F","6B - Military - Spouse/Dependent - Domestic","Federal Post Cards Application – FPCA","","2"
"HENRICO COUNTY","1","18 to 25","F","6B - Military - Spouse/Dependent - Domestic","Federal Post Cards Application – FPCA","Mail","1"
"HENRICO COUNTY","1","18 to 25","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","13"
"HENRICO COUNTY","1","18 to 25","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","Mail","2"
"HENRICO COUNTY","1","18 to 25","F","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","7"
"HENRICO COUNTY","1","18 to 25","F","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","Mail","2"
"HENRICO COUNTY","1","18 to 25","F","6F - Military - Spouse/Dependent - Overseas","Federal Post Cards Application – FPCA","","1"
"HENRICO COUNTY","1","18 to 25","F","NE - No Excuse","In Person","In Person","850"
"HENRICO COUNTY","1","18 to 25","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","134"
"HENRICO COUNTY","1","18 to 25","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","78"
"HENRICO COUNTY","1","18 to 25","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","236"
"HENRICO COUNTY","1","18 to 25","F","NE - No Excuse","Temporary Change of Info - SBE 703.1C","Mail","1"
"HENRICO COUNTY","1","18 to 25","F","NE - No Excuse","Virginia Specific Application - SBE 701","","129"
"HENRICO COUNTY","1","18 to 25","F","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","35"
"HENRICO COUNTY","1","18 to 25","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","350"
"HENRICO COUNTY","1","18 to 25","M","6A - Military - Domestic","Federal Post Cards Application – FPCA","","14"
"HENRICO COUNTY","1","18 to 25","M","6A - Military - Domestic","Federal Post Cards Application – FPCA","Mail","4"
"HENRICO COUNTY","1","18 to 25","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","7"
"HENRICO COUNTY","1","18 to 25","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","3"
"HENRICO COUNTY","1","18 to 25","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","Mail","1"
"HENRICO COUNTY","1","18 to 25","M","6F - Military - Spouse/Dependent - Overseas","Federal Post Cards Application – FPCA","Mail","1"
"HENRICO COUNTY","1","18 to 25","M","NE - No Excuse","In Person","In Person","673"
"HENRICO COUNTY","1","18 to 25","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","102"
"HENRICO COUNTY","1","18 to 25","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","58"
"HENRICO COUNTY","1","18 to 25","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","179"
"HENRICO COUNTY","1","18 to 25","M","NE - No Excuse","Virginia Specific Application - SBE 701","","76"
"HENRICO COUNTY","1","18 to 25","M","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","31"
"HENRICO COUNTY","1","18 to 25","M","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","181"
"HENRICO COUNTY","1","18 to 25","U","6A - Military - Domestic","Federal Post Cards Application – FPCA","","1"
"HENRICO COUNTY","1","18 to 25","U","6A - Military - Domestic","Federal Post Cards Application – FPCA","Mail","1"
"HENRICO COUNTY","1","18 to 25","U","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","3"
"HENRICO COUNTY","1","18 to 25","U","NE - No Excuse","In Person","In Person","21"
"HENRICO COUNTY","1","18 to 25","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","3"
"HENRICO COUNTY","1","18 to 25","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","4"
"HENRICO COUNTY","1","18 to 25","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","15"
"HENRICO COUNTY","1","18 to 25","U","NE - No Excuse","Virginia Specific Application - SBE 701","","2"
"HENRICO COUNTY","1","18 to 25","U","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","12"
"HENRICO COUNTY","1","18 to 25","X","NE - No Excuse","In Person","In Person","15"
"HENRICO COUNTY","1","18 to 25","X","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","4"
"HENRICO COUNTY","1","18 to 25","X","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","1"
"HENRICO COUNTY","1","18 to 25","X","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","6"
"HENRICO COUNTY","1","18 to 25","X","NE - No Excuse","Virginia Specific Application - SBE 701","","2"
"HENRICO COUNTY","1","18 to 25","X","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","2"
"HENRICO COUNTY","1","26 to 40","F","6A - Military - Domestic","Federal Post Cards Application – FPCA","","5"
"HENRICO COUNTY","1","26 to 40","F","6A - Military - Domestic","Federal Post Cards Application – FPCA","Mail","2"
"HENRICO COUNTY","1","26 to 40","F","6B - Military - Spouse/Dependent - Domestic","Federal Post Cards Application – FPCA","","7"
"HENRICO COUNTY","1","26 to 40","F","6B - Military - Spouse/Dependent - Domestic","Federal Post Cards Application – FPCA","Mail","1"
"HENRICO COUNTY","1","26 to 40","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","20"
"HENRICO COUNTY","1","26 to 40","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","Mail","3"
"HENRICO COUNTY","1","26 to 40","F","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","20"
"HENRICO COUNTY","1","26 to 40","F","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","Mail","7"
"HENRICO COUNTY","1","26 to 40","F","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","Mail (Non-USPS)","1"
"HENRICO COUNTY","1","26 to 40","F","6E - Military - Overseas","Federal Post Cards Application – FPCA","","1"
"HENRICO COUNTY","1","26 to 40","F","NE - No Excuse","In Person","In Person","1484"
"HENRICO COUNTY","1","26 to 40","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","256"
"HENRICO COUNTY","1","26 to 40","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","170"
"HENRICO COUNTY","1","26 to 40","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","622"
"HENRICO COUNTY","1","26 to 40","F","NE - No Excuse","Virginia Specific Application - SBE 701","","32"
"HENRICO COUNTY","1","26 to 40","F","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","20"
"HENRICO COUNTY","1","26 to 40","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","122"
"HENRICO COUNTY","1","26 to 40","M","6A - Military - Domestic","Federal Post Cards Application – FPCA","","15"
"HENRICO COUNTY","1","26 to 40","M","6A - Military - Domestic","Federal Post Cards Application – FPCA","Drop Off","1"
"HENRICO COUNTY","1","26 to 40","M","6A - Military - Domestic","Federal Post Cards Application – FPCA","Mail","12"
"HENRICO COUNTY","1","26 to 40","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","12"
"HENRICO COUNTY","1","26 to 40","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","Mail","1"
"HENRICO COUNTY","1","26 to 40","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","12"
"HENRICO COUNTY","1","26 to 40","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","Mail","1"
"HENRICO COUNTY","1","26 to 40","M","6E - Military - Overseas","Federal Post Cards Application – FPCA","","3"
"HENRICO COUNTY","1","26 to 40","M","6E - Military - Overseas","Federal Post Cards Application – FPCA","Mail","2"
"HENRICO COUNTY","1","26 to 40","M","NE - No Excuse","In Person","In Person","1175"
"HENRICO COUNTY","1","26 to 40","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","181"
"HENRICO COUNTY","1","26 to 40","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","124"
"HENRICO COUNTY","1","26 to 40","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","492"
"HENRICO COUNTY","1","26 to 40","M","NE - No Excuse","Virginia Specific Application - SBE 701","","18"
"HENRICO COUNTY","1","26 to 40","M","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","17"
"HENRICO COUNTY","1","26 to 40","M","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","73"
"HENRICO COUNTY","1","26 to 40","U","6A - Military - Domestic","Federal Post Cards Application – FPCA","","1"
"HENRICO COUNTY","1","26 to 40","U","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","2"
"HENRICO COUNTY","1","26 to 40","U","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","1"
"HENRICO COUNTY","1","26 to 40","U","NE - No Excuse","In Person","In Person","10"
"HENRICO COUNTY","1","26 to 40","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","4"
"HENRICO COUNTY","1","26 to 40","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","8"
"HENRICO COUNTY","1","26 to 40","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","15"
"HENRICO COUNTY","1","26 to 40","U","NE - No Excuse","Virginia Specific Application - SBE 701","","1"
"HENRICO COUNTY","1","26 to 40","U","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","1"
"HENRICO COUNTY","1","26 to 40","U","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","2"
"HENRICO COUNTY","1","26 to 40","X","NE - No Excuse","In Person","In Person","10"
"HENRICO COUNTY","1","26 to 40","X","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","2"
"HENRICO COUNTY","1","26 to 40","X","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","2"
"HENRICO COUNTY","1","26 to 40","X","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","8"
"HENRICO COUNTY","1","26 to 40","X","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","1"
"HENRICO COUNTY","1","41 to 60","","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","1"
"HENRICO COUNTY","1","41 to 60","F","6A - Military - Domestic","Federal Post Cards Application – FPCA","","1"
"HENRICO COUNTY","1","41 to 60","F","6A - Military - Domestic","Federal Post Cards Application – FPCA","Mail","1"
"HENRICO COUNTY","1","41 to 60","F","6B - Military - Spouse/Dependent - Domestic","Federal Post Cards Application – FPCA","","2"
"HENRICO COUNTY","1","41 to 60","F","6B - Military - Spouse/Dependent - Domestic","Federal Post Cards Application – FPCA","Mail","1"
"HENRICO COUNTY","1","41 to 60","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","23"
"HENRICO COUNTY","1","41 to 60","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","Mail","5"
"HENRICO COUNTY","1","41 to 60","F","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","9"
"HENRICO COUNTY","1","41 to 60","F","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","Mail","7"
"HENRICO COUNTY","1","41 to 60","F","6F - Military - Spouse/Dependent - Overseas","Federal Post Cards Application – FPCA","Mail","1"
"HENRICO COUNTY","1","41 to 60","F","NE - No Excuse","In Person","In Person","4113"
"HENRICO COUNTY","1","41 to 60","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","271"
"HENRICO COUNTY","1","41 to 60","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","309"
"HENRICO COUNTY","1","41 to 60","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","881"
"HENRICO COUNTY","1","41 to 60","F","NE - No Excuse","Virginia Specific Application - SBE 701","","14"
"HENRICO COUNTY","1","41 to 60","F","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","27"
"HENRICO COUNTY","1","41 to 60","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","88"
"HENRICO COUNTY","1","41 to 60","M","6A - Military - Domestic","Federal Post Cards Application – FPCA","","4"
"HENRICO COUNTY","1","41 to 60","M","6A - Military - Domestic","Federal Post Cards Application – FPCA","Mail","1"
"HENRICO COUNTY","1","41 to 60","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","16"
"HENRICO COUNTY","1","41 to 60","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","Mail","3"
"HENRICO COUNTY","1","41 to 60","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","9"
"HENRICO COUNTY","1","41 to 60","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","Mail","6"
"HENRICO COUNTY","1","41 to 60","M","6E - Military - Overseas","Federal Post Cards Application – FPCA","","1"
"HENRICO COUNTY","1","41 to 60","M","6E - Military - Overseas","Federal Post Cards Application – FPCA","Mail","2"
"HENRICO COUNTY","1","41 to 60","M","NE - No Excuse","In Person","In Person","3331"
"HENRICO COUNTY","1","41 to 60","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","175"
"HENRICO COUNTY","1","41 to 60","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","218"
"HENRICO COUNTY","1","41 to 60","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","816"
"HENRICO COUNTY","1","41 to 60","M","NE - No Excuse","Virginia Specific Application - SBE 701","","15"
"HENRICO COUNTY","1","41 to 60","M","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","18"
"HENRICO COUNTY","1","41 to 60","M","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","78"
"HENRICO COUNTY","1","41 to 60","U","NE - No Excuse","In Person","In Person","11"
"HENRICO COUNTY","1","41 to 60","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","2"
"HENRICO COUNTY","1","41 to 60","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","3"
"HENRICO COUNTY","1","41 to 60","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","11"
"HENRICO COUNTY","1","41 to 60","U","NE - No Excuse","Virginia Specific Application - SBE 701","","1"
"HENRICO COUNTY","1","41 to 60","U","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","3"
"HENRICO COUNTY","1","41 to 60","X","NE - No Excuse","In Person","In Person","2"
"HENRICO COUNTY","1","41 to 60","X","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","1"
"HENRICO COUNTY","1","41 to 60","X","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","1"
"HENRICO COUNTY","1","41 to 60","X","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","1"
